timestamp,exchange_timestamp,symbol,episode_id,setup_type,context_status,armed,armed_at,trigger_level,invalidation_price,bar_timestamp,volume_regime,v1_score,v1_signal_pass,v1_decision,v1_entry,v1_stop,v1_target,v1_gross_rr,v1_net_rr,bid,ask,mid,spread_pct,quote_age_seconds,distance_from_trigger_pct,return_5s,return_10s,return_15s,return_30s,acceleration_5s,realized_volatility_30s,selected_trigger,fast_trigger,one_minute_pass,v2_decision,future_15s_bid,forward_return_15s,future_30s_bid,forward_return_30s,future_60s_bid,forward_return_60s,future_120s_bid,forward_return_120s,future_180s_bid,forward_return_180s,mfe_180s,mae_180s,time_to_mfe_seconds,time_to_mae_seconds
2026-09-24T19:35:15.924022+00:00,2026-09-24T19:35:14.542332+00:00,AMD,SCALP-AMD-15e80cc8685e1d330437e38f,EMA9_CONTINUATION,CONTEXT_ACCEPT,True,2026-09-24T19:35:11.930668+00:00,627.96,625.578517991133,2026-09-24T19:35:00+00:00,PASS,0.494304,False,BLOCKED,628.21,626.2047227138469,628.8,0.2942236488060906,0.052796685902656834,628.04,628.21,628.125,0.00027064676616927005,1.38169,0.0002627555895280409,-7.960135640749932e-06,-0.00030239609113269506,-0.00035808068751497224,-9.551326440448982e-05,0.00028647816362004086,0.0005443792063754435,EMA9_TURN_UP,False,True,V2_ARMED_WAITING,627.93,-0.0009453630607091368,627.75,-0.0012317482225090437,627.91,-0.0009771836342424844,627.7,-0.0013112996563422463,627.84,-0.0010885556416090347,-0.0004998750312422695,-0.0015976848181423753,4.504327,164.476237
2026-09-24T19:35:15.924022+00:00,2026-09-24T19:35:15.587974+00:00,META,SCALP-META-a559b102760ea62a486149c4,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,777.2650000000001,775.75,2026-09-24T19:35:00+00:00,PASS,0.481251,False,BLOCKED,776.64,775.75,777.80496,1.3089438202247392,0.7153116633748235,776.5,776.64,776.5699999999999,0.00018027994900651116,0.336048,-0.0008941609361030611,-0.000765603185938657,-0.0007977457249837006,-0.0008877338342383467,-0.0005341158452223382,-0.0007334360196085132,0.0006511869429647665,PULLBACK_RECLAIM,False,True,V2_ARMED_WAITING,776.47,-0.000718657248543142,776.11,-0.0011819607675336297,776.36,-0.0008602222126791181,775.63,-0.001799698792854354,775.31,-0.002211524143068133,-0.0006285704531839853,-0.0022501327696505813,4.773524,160.45304
2026-09-24T19:35:17.991529+00:00,2026-09-24T19:35:16.801208+00:00,META,SCALP-META-a559b102760ea62a486149c4,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,777.2650000000001,775.75,2026-09-24T19:35:00+00:00,PASS,0.468107,False,BLOCKED,776.7,775.75,777.8650500000001,1.2263684210525732,0.5543786938937074,776.45,776.7,776.575,0.0003219264076232173,1.190321,-0.0008877281236130408,-0.00021886204610255255,-0.000778455441467929,-0.0008813009803668725,-0.0005727008313813897,0.0003408538498289593,0.000651218772661222,PULLBACK_RECLAIM,False,True,V2_ARMED_WAITING,776.31,-0.0010017484041505709,776.11,-0.0012591193646162013,776.36,-0.0009374056640341077,775.63,-0.0018768096697341363,775.31,-0.0022886032064793893,-0.0007057717996149515,-0.002327208850549156,3.56029,159.239806
2026-09-24T19:35:19.956578+00:00,2026-09-24T19:35:18.612789+00:00,AAPL,SCALP-AAPL-71bf0b0ab61825087f5167e6,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,337.375,337.1301,2026-09-24T19:35:00+00:00,PASS,0.162789,False,BLOCKED,337.3,337.1301,337.80595000000005,2.977928193055016,1.9264264376801088,337.29,337.3,337.295,2.964763782442937e-05,1.343789,-0.00023712486105964548,-2.9646758868073775e-05,-0.00023712486105964548,-0.00022230785191335034,-1.482359916982201e-05,0.0001778374945591299,0.00022477394164003225,PULLBACK_RECLAIM,False,False,V2_ARMED_WAITING,337.28,-0.0005591397881334892,337.3,-0.0004998750312422695,337.44,-8.502173300450888e-05,337.35,-0.00035171313901449786,337.3,-0.0004998750312422695,3.875402332376154e-06,-0.0007073016803611498,77.933249,5.946679
2026-09-24T19:35:19.956578+00:00,2026-09-24T19:35:19.046659+00:00,AMD,SCALP-AMD-15e80cc8685e1d330437e38f,EMA9_CONTINUATION,CONTEXT_ACCEPT,True,2026-09-24T19:35:11.930668+00:00,627.96,625.578517991133,2026-09-24T19:35:00+00:00,PASS,0.514532,False,BLOCKED,628.28,626.2047227138469,628.8,0.25056892564167327,0.06546407130941098,628.21,628.28,628.245,0.00011142149957410936,0.909919,0.00045385056373015153,0.00022289266921937667,0.0001830831197364713,-0.00011140908620688172,7.958741881974873e-06,0.0002626933474229043,0.0005544169356349137,EMA9_TURN_UP,False,True,V2_ARMED_WAITING,627.95,-0.0010248559971168802,627.69,-0.001438477364169466,627.9,-0.0011043985677039458,627.73,-0.001374843307699991,627.72,-0.0013907518218172488,-0.0006112346300640725,-0.0017089221041656222,0.0,159.97191
2026-09-24T19:35:19.956578+00:00,2026-09-24T19:35:18.115457+00:00,META,SCALP-META-a559b102760ea62a486149c4,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,777.2650000000001,775.75,2026-09-24T19:35:00+00:00,PASS,0.468374,False,BLOCKED,776.69,775.75,777.855035,1.239398936170141,0.570907355147895,776.45,776.69,776.57,0.0003090513411540609,1.841121,-0.0008941609361029501,-0.000225299165105608,-0.0007848889575130524,-0.0007977457249835895,-0.0005791356721833729,0.00033441673082590384,0.0006512506003921668,PULLBACK_RECLAIM,False,True,V2_ARMED_WAITING,776.31,-0.000988886152137547,776.11,-0.0012462604262928334,776.27,-0.001040361006968582,775.63,-0.0018639586842659206,775.32,-0.0022628888092065536,-0.0006929057368588731,-0.0023143636640378107,2.246041,157.925557
2026-09-24T19:35:21.919783+00:00,2026-09-24T19:35:20.156502+00:00,AAPL,SCALP-AAPL-71bf0b0ab61825087f5167e6,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,337.375,337.1301,2026-09-24T19:35:00+00:00,PASS,0.162789,False,BLOCKED,337.3,337.1301,337.80595000000005,2.977928193055016,1.9264264376801088,337.29,337.3,337.295,2.964763782442937e-05,1.763281,-0.00023712486105964548,-2.9646758868073775e-05,-0.00020749040356882187,-0.00022230785191335034,-2.9646758868073775e-05,0.0001482021584766624,0.00022281022088094368,PULLBACK_RECLAIM,False,False,V2_ARMED_WAITING,337.28,-0.0005591397881334892,337.3,-0.0004998750312422695,337.46,-2.575697611340022e-05,337.35,-0.00035171313901449786,337.3,-0.0004998750312422695,3.875402332376154e-06,-0.0007073016803611498,76.389536,4.402966
2026-09-24T19:35:21.919783+00:00,2026-09-24T19:35:20.326896+00:00,AMD,SCALP-AMD-15e80cc8685e1d330437e38f,EMA9_CONTINUATION,CONTEXT_ACCEPT,True,2026-09-24T19:35:11.930668+00:00,627.96,625.578517991133,2026-09-24T19:35:00+00:00,PASS,0.512842,False,BLOCKED,628.38,626.2047227138469,628.8,0.19307883306350918,-0.015724706736889638,628.24,628.38,628.31,0.00022281994556824875,1.592887,0.0005573603414228412,0.0002945273631840273,0.00028656488306544325,0.0003263785513567541,0.0001114223863489805,0.0003024874988247772,0.0005639882036487273,EMA9_TURN_UP,False,True,V2_ARMED_WAITING,627.95,-0.001183832276438701,627.68,-0.0016132938024924215,627.89,-0.0012792681711172316,627.73,-0.0015337638902601647,627.78,-0.001454233978028019,-0.0008179946801709637,-0.0018677895216352436,0.0,158.691673
2026-09-24T19:35:21.919783+00:00,2026-09-24T19:35:20.361498+00:00,META,SCALP-META-a559b102760ea62a486149c4,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,777.2650000000001,775.75,2026-09-24T19:35:00+00:00,PASS,0.489148,False,BLOCKED,776.69,775.75,777.855035,1.239398936170141,0.6666760787847604,776.54,776.69,776.615,0.00019314589597173754,1.558285,-0.0008362656236934329,0.00013522040926705614,-0.0007077004239768314,-0.0007398448255896417,-0.00052122210496508,0.0009780272778213694,0.0006499807271473503,PULLBACK_RECLAIM,False,True,V2_ARMED_WAITING,776.23,-0.0010918358617996171,776.12,-0.0012333917125851857,776.21,-0.0011175732892152457,775.63,-0.0018639586842659206,775.32,-0.0022628888092065536,-0.0006929057368588731,-0.0023143636640378107,0.0,155.679516
2026-09-24T19:35:23.903483+00:00,2026-09-24T19:35:22.780827+00:00,AAPL,SCALP-AAPL-71bf0b0ab61825087f5167e6,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,337.375,337.1301,2026-09-24T19:35:00+00:00,PASS,0.159824,False,BLOCKED,337.3,337.1301,337.80595000000005,2.977928193055016,1.8675656682663007,337.28,337.3,337.28999999999996,5.929615464448592e-05,1.122656,-0.0002519451648760329,-4.4470138302221685e-05,-2.9647198339755043e-05,-0.0002519451648760329,-7.411469990969977e-05,-5.929373747215472e-05,0.0002213261438179738,PULLBACK_RECLAIM,False,False,V2_ARMED_WAITING,337.27,-0.0005887721665790435,337.3,-0.0004998750312422695,337.46,-2.575697611340022e-05,337.34,-0.0003813455174601632,337.3,-0.0004998750312422695,3.875402332376154e-06,-0.0007073016803611498,73.765211,1.778641
2026-09-24T19:35:23.903483+00:00,2026-09-24T19:35:23.329719+00:00,META,SCALP-META-a559b102760ea62a486149c4,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,777.2650000000001,775.75,2026-09-24T19:35:00+00:00,PASS,0.461109,False,BLOCKED,776.53,775.75,777.694795,1.4933269230769755,0.8288706632640352,776.4,776.53,776.4649999999999,0.00016742544738010788,0.573764,-0.0010292499983920456,-0.00013520996175508948,-5.795160397170651e-05,-0.0009199927944621988,-0.0008042826442241635,-0.00021247876705055013,0.0006733840744849045,PULLBACK_RECLAIM,False,True,V2_ARMED_WAITING,776.23,-0.0008860159884371832,776.21,-0.0009117587189167997,776.0,-0.0011820573889532726,775.57,-0.0017355260942660822,775.16,-0.0022632520690993863,-0.0004998750312422695,-0.0023404802605382358,4.348137,179.994797
2026-09-24T19:35:25.976371+00:00,2026-09-24T19:35:24.559468+00:00,AAPL,SCALP-AAPL-71bf0b0ab61825087f5167e6,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,337.375,337.1301,2026-09-24T19:35:00+00:00,PASS,0.153893,False,BLOCKED,337.27,337.1301,337.775905,3.6161901358124666,2.1248579547722013,337.23,337.27,337.25,0.00011860637509255335,1.416903,-0.0003705075954056891,-0.00013341437021008318,-0.00016305717377451678,-0.000340877091577374,-0.00017787791645662576,-0.0001037676113420094,0.00024889909788384287,PULLBACK_RECLAIM,False,False,V2_ARMED_WAITING,337.27,-0.0004998750312423805,337.33,-0.000322064945856404,337.46,6.319023914658217e-05,337.34,-0.0002924299316254819,337.28,-0.00047024001701134743,9.282525337761527e-05,-0.0006184150881660688,71.98657,0.0
2026-09-24T19:35:25.976371+00:00,2026-09-24T19:35:25.091236+00:00,AMD,SCALP-AMD-15e80cc8685e1d330437e38f,EMA9_CONTINUATION,CONTEXT_ACCEPT,True,2026-09-24T19:35:11.930668+00:00,627.96,625.578517991133,2026-09-24T19:35:00+00:00,PASS,0.497195,False,BLOCKED,628.25,626.2047227138469,628.8,0.2689121928471499,0.0468686568930664,628.11,628.25,628.1800000000001,0.0002228660574994211,0.885135,0.0003503407860374619,-0.00010346282103312898,8.756218905481283e-05,7.960135640727728e-05,-0.00017507838736874337,-0.000294507597152438,0.0005657267620199193,EMA9_TURN_UP,False,True,V2_ARMED_WAITING,627.91,-0.0010407903396217888,627.92,-0.0010248810658458618,628.01,-0.000881697601863074,627.77,-0.0012635201724838785,627.8,-0.0012157923511562085,-0.0007226048641043592,-0.001661252016880499,0.0,153.927333
2026-09-24T19:35:25.976371+00:00,2026-09-24T19:35:24.631805+00:00,META,SCALP-META-a559b102760ea62a486149c4,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,777.2650000000001,775.75,2026-09-24T19:35:00+00:00,PASS,0.475663,False,BLOCKED,776.59,775.75,777.7548850000001,1.3867678571428046,0.7816437237882711,776.47,776.59,776.53,0.00015453363038131759,1.344566,-0.000945623436022669,-5.150855685909228e-05,2.5756268431820217e-05,-0.0008170723076823538,-0.0007977867850480491,-0.00012877736215455293,0.000668612365130341,PULLBACK_RECLAIM,False,True,V2_ARMED_WAITING,776.36,-0.0007958935593495031,776.21,-0.0009889491211586554,776.0,-0.0012592269076913132,775.57,-0.0018126528515439722,775.16,-0.0023403380538223884,-0.0005770972559661081,-0.002417560278545783,3.046051,178.692711
2026-09-24T19:35:27.975347+00:00,2026-09-24T19:35:26.084904+00:00,AAPL,SCALP-AAPL-71bf0b0ab61825087f5167e6,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,337.375,337.1301,2026-09-24T19:35:00+00:00,PASS,0.156858,False,BLOCKED,337.27,337.1301,337.775905,3.6161901358124666,2.1963450014166495,337.24,337.27,337.255,8.895346251344744e-05,1.890443,-0.0003556872915895237,-0.00011859055129792573,-0.0001482337943404799,-0.00032605634846538667,-0.0001630547567519347,-8.894379242985195e-05,0.0002493402598472893,PULLBACK_RECLAIM,False,False,V2_ARMED_WAITING,337.29,-0.0004406050027802033,337.33,-0.000322064945856404,337.46,6.319023914658217e-05,337.34,-0.0002924299316254819,337.28,-0.00047024001701134743,9.282525337761527e-05,-0.0005887800739352578,70.461134,0.0
2026-09-24T19:35:27.975347+00:00,2026-09-24T19:35:26.626802+00:00,AMD,SCALP-AMD-15e80cc8685e1d330437e38f,EMA9_CONTINUATION,CONTEXT_ACCEPT,True,2026-09-24T19:35:11.930668+00:00,627.96,625.578517991133,2026-09-24T19:35:00+00:00,PASS,0.497167,False,BLOCKED,628.1,626.2047227138469,628.8,0.36933909624417843,0.10865122783708361,627.92,628.1,628.01,0.000286619639814754,1.348545,7.962290591745358e-05,-0.0004138348162414651,-0.000342234072187364,7.962290591745358e-05,-0.000429744699815382,-0.00048546520344361355,0.0006171468607810961,EMA9_TURN_UP,False,True,V2_ARMED_WAITING,627.88,-0.0008499626406884842,628.03,-0.0006112665433388731,628.01,-0.000643092689652125,627.9,-0.0008181364943752323,627.8,-0.0009772672259416026,-0.0006112665433388731,-0.001422833274327684,32.533362,152.391767
2026-09-24T19:35:27.975347+00:00,2026-09-24T19:35:27.677856+00:00,META,SCALP-META-a559b102760ea62a486149c4,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,777.2650000000001,775.75,2026-09-24T19:35:00+00:00,PASS,0.485504,False,BLOCKED,776.74,775.75,777.90511,1.176878787878777,0.5724359679640569,776.53,776.74,776.635,0.00027039729087671347,0.297491,-0.0008105343737336845,2.575278612959586e-05,7.726233782956449e-05,-0.00014161661806644243,-0.0007783953476403482,-2.5755439090113796e-05,0.0006813894030392821,PULLBACK_RECLAIM,False,True,V2_ARMED_WAITING,776.37,-0.0009759867883790685,776.22,-0.0011690050682993114,775.95,-0.0015164379721558374,775.57,-0.002005417614620697,775.15,-0.002545868798397688,-0.000770100623130765,-0.002610208225037769,0.0,175.64666
2026-09-24T19:35:29.922054+00:00,2026-09-24T19:35:28.398970+00:00,AAPL,SCALP-AAPL-71bf0b0ab61825087f5167e6,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,337.375,337.1301,2026-09-24T19:35:00+00:00,PASS,0.162788,False,BLOCKED,337.25,337.1301,337.755875,4.2191409507932836,2.729356561633998,337.24,337.25,337.245,2.9652033388162627e-05,1.523084,-0.00038532789922196553,-0.0001334163479497219,-0.00017788055320855367,-0.00017788055320855367,-0.00026679710080490526,-8.894620964750022e-05,0.00023575411211061581,PULLBACK_RECLAIM,False,False,V2_ARMED_WAITING,337.29,-0.0003813279445149531,337.33,-0.00026278085778785876,337.45,9.286040239375737e-05,337.34,-0.00023314408610608517,337.29,-0.0003813279445149531,0.0001521339457575266,-0.0005295118029240431,68.147068,0.0
2026-09-24T19:35:29.922054+00:00,2026-09-24T19:35:28.945215+00:00,META,SCALP-META-a559b102760ea62a486149c4,MICRO_PULLBACK,CONTEXT_ACCEPT,True,2026-09-24T19:35:08.120337+00:00,777.2650000000001,775.75,2026-09-24T19:35:00+00:00,PASS,0.469519,False,BLOCKED,776.82,775.75,777.9852300000001,1.0889999999999493,0.3988234907840378,776.47,776.82,776.645,0.0004506563487822915,0.976839,-0.0007976687487537548,0.00023181985021869522,9.657854411049271e-05,0.00017385481191478647,-0.0007976687487537548,0.0003670298119737847,0.000681480689716653,PULLBACK_RECLAIM,False,True,V2_ARMED_WAITING,776.11,-0.0014134008013405586,776.22,-0.0012718686397760193,775.9,-0.0016835985643275375,775.64,-0.0020181291280254587,775.18,-0.0026099908945681483,-0.0009502046362201977,-0.0027129233757058335,0.0,174.379301
2026-09-24T19:35:32.016365+00:00,2026-09-24T19:35:30.434396+00:00,AMD,SCALP-AMD-15e80cc8685e1d330437e38f,EMA9_CONTINUATION,CONTEXT_ACCEPT,True,2026-09-24T19:35:11.930668+00:00,627.96,625.578517991133,2026-09-24T19:35:00+00:00,PASS,0.513098,False,BLOCKED,628.01,626.2047227138469,628.8,0.4376059046770512,0.2193512914899147,627.93,628.01,627.97,0.0001273946207622035,1.581969,1.5924581183490716e-05,-0.00033429908624926785,-0.0004775017110477675,-0.0002467661691542,-0.0006047584944696149,-0.00019104857293505972,0.0006220611517194096,EMA9_TURN_UP,False,True,V2_ARMED_WAITING,627.7,-0.000993250994587247,627.91,-0.0006590285678053087,627.93,-0.0006271978604928119,627.86,-0.0007386053360867173,627.88,-0.0007067746287741095,-0.0004680443239297727,-0.0012797273604006065,28.725768,148.584173
